"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.843347708E0,-3.985462189E0,3.722758484E-1,9.896669769E0,1.067551267E1
2.853370708E0,-3.020868073E0,-6.180647278E-1,9.317823486E0,9.814758400E0
2.863393708E0,-3.288960571E0,-1.671873322E0,1.011805939E1,1.076975152E1
2.873416708E0,-3.377725983E0,-2.639610901E0,1.148741180E1,1.226120746E1
2.883439708E0,-3.493285675E0,-2.571502533E0,1.171074738E1,1.248828548E1
2.893462708E0,-3.977229309E0,-2.126777344E0,1.144475052E1,1.230137591E1
2.903485708E0,-4.060605927E0,-1.488654327E0,1.062071411E1,1.146752722E1
2.913508708E0,-3.463796997E0,-1.298399963E0,1.002225861E1,1.068313623E1
2.923531708E0,-3.721111908E0,-1.370250549E0,9.109007721E0,9.934700904E0
2.933554708E0,-3.341950378E0,-3.776646423E-1,8.318052521E0,8.972249476E0
2.943577708E0,-1.862277374E0,-8.996292114E-2,8.354277191E0,8.559796594E0
2.953600708E0,-1.668879547E0,-4.435276794E-1,8.438102875E0,8.612981822E0
2.963623708E0,-1.491348724E0,-8.523275757E-1,7.708370361E0,7.897439898E0
2.973646708E0,-1.010548553E0,-1.163979492E0,7.070696411E0,7.236767536E0
2.983669708E0,-7.051835632E-1,-1.199306030E0,6.834936676E0,6.975097001E0
2.993692708E0,-4.984634399E-1,-9.666897583E-1,6.874454498E0,6.959962610E0
3.003715708E0,-3.749702454E-1,-1.120569763E0,7.511978760E0,7.604347715E0
3.013739333E0,-1.481469269E0,-1.513203278E0,8.800499268E0,9.051702752E0
3.023762333E0,-2.319576416E0,-1.555864563E0,8.881929932E0,9.310737275E0
3.033785333E0,-2.642904053E0,-4.174818420E-1,8.817563782E0,9.214589734E0
3.043808333E0,-2.601290588E0,4.875361633E-1,8.600964203E0,8.998943797E0
3.053831333E0,-1.987117767E0,-3.637435913E-2,7.610623627E0,7.865847195E0
3.063854333E0,-2.061063995E0,-3.218307495E-1,7.374714203E0,7.664070028E0
3.073877333E0,-2.019749908E0,-1.535806274E-1,8.243208160E0,8.488430802E0
3.083900333E0,-2.194286957E0,-3.321592712E-1,9.054221649E0,9.322239790E0
3.093923333E0,-2.691253510E0,-2.424957275E-1,9.442214813E0,9.821256040E0
3.103946333E0,-3.076552277E0,7.514373779E-2,9.445957031E0,9.934632592E0
