"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.926745621E1,-5.330565033E0,1.156345367E0,-3.535797272E0,6.500301572E0
4.927748821E1,-5.013524323E0,9.930349731E-1,-3.504961395E0,6.197281579E0
4.928752021E1,-4.578828278E0,1.002465363E0,-3.013233948E0,5.572269199E0
4.929755221E1,-4.054618378E0,9.005273438E-1,-2.208058319E0,4.703870877E0
4.930758321E1,-3.409759369E0,9.270222473E-1,-2.025887146E0,4.073088255E0
4.931761521E1,-3.269950104E0,1.072369995E0,-2.407593384E0,4.199887735E0
4.932764721E1,-3.484903107E0,1.480271759E0,-2.308649139E0,4.434592991E0
4.933767921E1,-3.802243195E0,2.033820648E0,-1.741927643E0,4.650568960E0
4.934771121E1,-3.697910156E0,2.298919373E0,-9.310638428E-1,4.452690163E0
4.935774321E1,-2.770289154E0,2.403402100E0,2.947370911E-1,3.679363206E0
4.936777421E1,-4.966671753E-1,9.644444275E-1,1.324445801E0,1.712012855E0
4.937780621E1,2.580483856E0,-9.999206543E-2,-9.050180054E-1,2.736412421E0
4.938783821E1,3.194806366E0,-4.221221924E-1,-6.953789520E0,7.664213172E0
4.939787021E1,-5.439688110E-1,-1.327738953E-1,-3.313359833E0,3.360339917E0
4.940790221E1,3.208278351E0,7.644602966E-1,2.113155670E0,3.916998393E0
4.941793421E1,5.084177399E0,1.587748260E0,1.752705231E0,5.607297030E0
4.942796521E1,2.658321991E0,2.876119080E0,2.386487274E0,4.586290252E0
4.943799721E1,2.301613770E0,3.884122925E0,4.028273163E0,6.050687689E0
4.944802921E1,5.113516388E0,3.973936157E0,5.344935150E0,8.396936953E0
4.945806121E1,8.744515686E0,3.984564056E0,7.000043335E0,1.188881457E1
4.946809321E1,1.188708069E1,4.929548950E0,8.477321320E0,1.541000055E1
4.947812421E1,1.539338928E1,5.783672791E0,1.048449738E1,1.950210219E1
4.948815621E1,1.881826721E1,6.373596039E0,1.333307373E1,2.392740609E1
4.949818821E1,2.145159119E1,7.449259186E0,1.742212051E1,2.862153927E1
4.950822021E1,2.351340363E1,8.719667358E0,2.113559830E1,3.279674167E1
4.951825221E1,2.415975952E1,9.499246216E0,2.266392014E1,3.446132520E1
4.952828421E1,2.389211609E1,1.017823425E1,2.327015945E1,3.487018762E1
4.953831521E1,2.126358215E1,9.003776550E0,2.312151855E1,3.267740104E1
4.954834721E1,1.832908447E1,7.391329651E0,2.132779861E1,2.907683073E1
4.955837921E1,1.544368469E1,6.382876740E0,1.910896271E1,2.538505403E1
4.956841121E1,1.290765839E1,5.547314301E0,1.654404648E1,2.170451139E1
4.957844321E1,1.145882126E1,4.782404938E0,1.479014374E1,1.931124888E1
4.958847521E1,9.919272766E0,3.615581360E0,1.349563568E1,1.713466029E1
4.959850621E1,9.259594574E0,2.507435760E0,1.221923996E1,1.553502980E1
4.960853821E1,9.722432098E0,3.337759094E0,1.064780777E1,1.480007203E1
4.961857021E1,1.064421524E1,5.557343445E0,9.121282196E0,1.507916354E1
4.962860221E1,1.129910339E1,7.038962402E0,7.696095886E0,1.537682090E1
4.963863421E1,1.164697998E1,6.961124268E0,6.989714813E0,1.526320762E1
4.964866521E1,1.093116852E1,5.840105438E0,6.495292969E0,1.399235890E1
4.965869721E1,8.403973846E0,4.639003143E0,6.136638794E0,1.139322001E1
4.966872921E1,5.733527069E0,4.013603668E0,5.642965393E0,8.990295072E0
4.967876121E1,3.709436188E0,3.663032684E0,5.348078613E0,7.468578856E0
4.968879321E1,2.042652283E0,4.373305664E0,5.153632965E0,7.061031335E0
4.969882521E1,1.289568329E0,6.075565796E0,3.988156586E0,7.381116390E0
4.970885621E1,1.507515106E0,6.675967255E0,2.043700104E0,7.142678118E0
4.971888821E1,1.322200470E0,6.461613007E0,1.769470367E0,6.828739423E0
4.972892021E1,-4.251159668E-2,5.430856476E0,2.455044708E0,5.960138741E0
4.973895221E1,-1.316063232E0,4.326153717E0,3.029699707E0,5.443042231E0
4.974898421E1,-1.641336823E0,3.442241821E0,3.273243256E0,5.025647892E0
4.975901621E1,-1.538650360E0,2.656525726E0,3.582649841E0,4.718045544E0
4.976904721E1,-1.181044006E0,1.722318420E0,3.273093567E0,3.882574814E0
4.977907921E1,-8.755293274E-1,1.159937897E0,2.014810181E0,2.484243867E0
4.978911121E1,-1.272204437E0,1.177002411E0,1.023721161E0,2.012919229E0
4.979914321E1,-2.345173187E0,1.055754547E0,6.054908752E-1,2.642172239E0
4.980917521E1,-2.803669739E0,-5.709127808E-1,-2.813249817E0,4.012590178E0
4.981920621E1,-5.146298218E-1,-2.464774475E0,-3.531905365E0,4.337546838E0
4.982923821E1,4.905299377E-1,-2.088007965E0,-1.359922028E0,2.539642653E0
4.983926988E1,-3.951782227E-2,-1.334025879E0,-1.986219635E0,2.392959495E0
4.984930188E1,6.066883850E-1,-2.586621094E-1,-2.206711121E0,2.303161057E0
4.985933388E1,4.929249573E-1,6.625222778E-1,-1.342707825E0,1.576316937E0
4.986936588E1,3.611988831E-1,3.430865479E-1,-9.873468018E-1,1.105905384E0
4.987939688E1,1.209484863E-1,-5.547463989E-1,-2.203268280E0,2.275250144E0
4.988942888E1,-8.806187439E-1,-1.445993042E0,-2.972817993E0,3.421115618E0
4.989946087E1,-1.208736420E0,-1.611997833E0,-3.747307434E0,4.254632035E0
4.990949287E1,-6.390211487E-1,-2.110610962E0,-4.219874725E0,4.761341130E0
4.991952488E1,7.285350037E-1,-3.072660370E0,-3.262166290E0,4.540235006E0
4.992955688E1,2.958896942E0,-3.344944153E0,-1.553918610E0,4.728465454E0
4.993958788E1,6.507118378E0,-3.201392670E0,-6.876699829E-1,7.284531187E0
4.994961988E1,1.081456100E1,-2.618055725E0,-9.975256348E-1,1.117157119E1
4.995965188E1,1.604438553E1,-2.350561981E0,-1.436562653E0,1.627916340E1
4.996968388E1,2.143886765E1,-2.640059967E0,-3.406615906E0,2.186778440E1
4.997971588E1,2.498589157E1,-3.715274048E0,-6.289770355E0,2.603188910E1
4.998974688E1,2.558165268E1,-4.287983093E0,-6.503675537E0,2.674145748E1
4.999977888E1,2.433040466E1,-3.833677826E0,-4.850812683E0,2.510370611E1
5.000981088E1,2.354977798E1,-2.906505890E0,-2.931204529E0,2.390882221E1
5.001984288E1,2.532987625E1,-1.167272644E0,-9.157955933E-1,2.537328985E1
5.002987487E1,2.451033051E1,4.629872131E-1,3.231031036E0,2.472671066E1
5.003990687E1,2.054073532E1,2.173629913E0,6.870113525E0,2.176797957E1
5.004993788E1,1.707334579E1,3.549119568E0,1.093880264E1,2.058525661E1
5.005996988E1,1.562271240E1,5.325026550E0,1.445873291E1,2.194265271E1
5.007000188E1,1.407029068E1,7.054979095E0,1.738095612E1,2.344874081E1
5.008003388E1,1.093790451E1,8.771309967E0,1.958242813E1,2.408412600E1
5.009006588E1,7.389234009E0,1.012569351E1,2.077859070E1,2.426685558E1
5.010009788E1,4.362378387E0,1.076965439E1,2.076901062E1,2.379847901E1
5.011012888E1,2.182461548E0,1.026864624E1,1.966281097E1,2.228978173E1
5.012016088E1,1.128503265E0,8.524173889E0,1.773017990E1,1.970518560E1
5.013019288E1,8.637039185E-1,6.263574829E0,1.443238770E1,1.575665474E1
5.014022488E1,1.141675873E0,4.381089478E0,9.448950806E0,1.047759706E1
5.015025687E1,1.347797241E0,2.764451294E0,4.950804749E0,5.828311592E0
5.016028787E1,1.420545959E0,1.406624908E0,1.543290710E0,2.525527801E0
5.017031988E1,1.143472137E0,-2.320175171E-2,-5.324427795E-1,1.261571307E0
5.018035188E1,6.857240295E-1,-1.110839996E0,-1.084195404E0,1.696956869E0
5.019038388E1,7.376660156E-1,-1.605112152E0,-1.396745453E0,2.251984465E0
5.020041588E1,3.873944092E-1,-1.640588379E0,-1.720222778E0,2.408478994E0
5.021044788E1,-7.704478455E-1,-1.083297272E0,-1.599274292E0,2.079615619E0
5.022047888E1,-1.895807648E0,-4.559518433E-1,-1.048868866E0,2.214069696E0
5.023051088E1,-2.119442596E0,2.035766602E-2,-6.104306030E-1,2.205691927E0
5.024054288E1,-1.423689423E0,6.688092041E-1,-1.794767761E-1,1.583164311E0
5.025057488E1,2.833607483E-1,1.796713715E0,8.283773804E-1,1.998670200E0
5.026060688E1,1.650318146E0,2.825374603E0,1.373543701E0,3.548649592E0
5.027063887E1,2.028880920E0,3.174448700E0,9.563612366E-1,3.886915120E0
5.028066987E1,1.732197876E0,2.649789734E0,1.167572021E-1,3.167890049E0
5.029070187E1,1.214574280E0,1.356628876E0,-4.617897034E-1,1.878531958E0
5.030073388E1,9.117539978E-1,-2.888992310E-2,-5.872288513E-1,1.084881424E0
5.031076588E1,1.234931946E0,-9.066645813E-1,-6.728507996E-1,1.673267992E0
5.032079788E1,1.654210052E0,-1.041983185E0,-9.018745422E-1,2.153025208E0
5.033082888E1,1.361269226E0,-8.586145020E-1,-5.766009521E-1,1.709602710E0
5.034086088E1,9.834548950E-1,-9.210346985E-1,8.337661743E-2,1.349977817E0
5.035089288E1,6.680607605E-1,-1.145268402E0,7.089257812E-1,1.503502795E0
5.036092488E1,5.147795105E-1,-1.347048798E0,1.155297546E0,1.847769149E0
5.037095688E1,6.631210327E-2,-1.798509979E0,2.246079254E0,2.878177801E0
5.038098888E1,-2.415975952E-1,-2.626887360E0,3.675007782E0,4.523780366E0
5.039101988E1,6.059399414E-1,-2.983595581E0,4.239633636E0,5.219530551E0
5.040105187E1,1.468446350E0,-3.376528473E0,4.972060547E0,6.186975456E0
5.041108387E1,1.977687378E0,-4.325554962E0,5.585634613E0,7.336278834E0
5.042111588E1,1.982327728E0,-5.981561279E0,6.903643799E0,9.347138400E0
5.043114788E1,7.569758606E-1,-8.074359283E0,9.685159607E0,1.263212599E1
5.044117888E1,-8.032296753E-1,-9.795180817E0,1.348231339E1,1.668422966E1
5.045121088E1,9.894424438E-2,-9.826316071E0,1.799812271E1,2.050606492E1
5.046124288E1,3.088677063E0,-8.070167999E0,2.260090118E1,2.419645164E1
5.047127488E1,6.368806000E0,-5.836063843E0,2.821497665E1,2.950773184E1
5.048130688E1,8.842861176E0,-4.173171844E0,3.277718948E1,3.420461529E1
5.049133888E1,1.116273697E1,-3.524420929E0,3.544554062E1,3.732846888E1
5.050136988E1,1.313099396E1,-3.342698822E0,3.826971771E1,4.059763456E1
5.051140188E1,1.333666626E1,-3.091670837E0,4.007840652E1,4.235214003E1
5.052143387E1,1.302172119E1,-2.495310974E0,4.011343369E1,4.224783263E1
5.053146587E1,9.616602173E0,-1.824256439E0,3.938400055E1,4.058209517E1
5.054149788E1,5.967191162E0,-5.833369446E-1,3.731545212E1,3.779405534E1
5.055152988E1,4.669539642E0,1.252595215E0,3.379267776E1,3.413676414E1
5.056156088E1,4.195625153E0,2.143093414E0,2.995346146E1,3.032170795E1
5.057159288E1,3.599115601E0,1.648671570E0,2.534259979E1,2.564993402E1
5.058162488E1,1.678908691E0,1.040037231E0,2.100596786E1,2.109860417E1
5.059165688E1,-1.571731567E-1,9.265731812E-1,1.676304108E1,1.678936531E1
5.060168888E1,-1.261127472E0,1.334025879E0,1.352287903E1,1.364691631E1
5.061171988E1,-1.930984497E0,2.363584900E0,1.123428818E1,1.164149757E1
5.062175188E1,-2.264790344E0,4.368665314E0,9.909692688E0,1.106419998E1
5.063178388E1,-2.280807037E0,5.969286804E0,8.557853851E0,1.068041798E1
5.064181588E1,-2.015858002E0,6.182443542E0,7.083869019E0,9.616001867E0
5.065184787E1,-1.360820160E0,5.810616760E0,5.629493408E0,8.204041362E0
5.066187987E1,-9.289682007E-1,5.707181854E0,3.852837982E0,6.948328371E0
5.067191088E1,-8.629554749E-1,5.732329559E0,2.883004761E0,6.474257547E0
5.068194288E1,-1.530567169E0,5.508694611E0,2.405797119E0,6.202919631E0
5.069197488E1,-2.001936951E0,5.462440796E0,1.463656311E0,5.999024987E0
5.070200688E1,-1.835333405E0,5.106481018E0,9.407936096E-1,5.507239754E0
5.071203888E1,-1.528770905E0,4.386927338E0,5.783972168E-1,4.681539841E0
5.072207088E1,-1.464704132E0,3.621269531E0,4.745132446E-2,3.906558951E0
5.073210188E1,-1.359173584E0,2.866838379E0,-5.647755432E-1,3.222590035E0
5.074213388E1,-1.268013153E0,2.240241394E0,-4.248165894E-1,2.609024338E0
5.075216588E1,-8.349636841E-1,1.759441223E0,1.984872437E-1,1.957599284E0
5.076219788E1,-2.625540161E-1,1.566043396E0,1.020877075E0,1.887754362E0
5.077222987E1,6.661148071E-2,1.963167572E0,1.795366516E0,2.661166085E0
5.078226187E1,5.792953491E-2,2.603086853E0,2.051932983E0,3.315093658E0
5.079229288E1,-2.993774414E-4,2.847079468E0,1.830842743E0,3.384944126E0
5.080232488E1,-4.836442566E-1,2.225272522E0,1.056203613E0,2.510242147E0
5.081235688E1,-8.443940735E-1,2.049088898E0,2.498454437E0,3.339766644E0
5.082238888E1,-1.343755646E0,1.958527222E0,2.987786865E0,3.816854525E0
5.083242113E1,-1.810634766E0,1.761985931E0,3.588637390E0,4.388771012E0
5.084245213E1,-2.126178589E0,1.700463867E0,4.487667847E0,5.248940413E0
5.085248413E1,-1.815574493E0,2.235151978E0,5.399721222E0,6.119575506E0
5.086251612E1,-1.082997894E0,3.211272125E0,7.204667816E0,7.961933901E0
5.087254812E1,-2.195933533E-1,3.920197906E0,9.504485321E0,1.028355066E1
5.088258013E1,8.437953186E-1,4.072880402E0,1.111259125E1,1.186549744E1
5.089261213E1,2.076182556E0,3.723207550E0,1.153740784E1,1.229978000E1
5.090264313E1,2.868335266E0,3.210523682E0,1.154354507E1,1.232023711E1
5.091267513E1,3.496578827E0,3.408262482E0,1.236967712E1,1.329854236E1
5.092270713E1,3.700155487E0,4.388424225E0,1.458971054E1,1.567829938E1
5.093273913E1,4.240980835E0,5.034929810E0,1.775338165E1,1.893459788E1
5.094277113E1,5.026696930E0,5.420228577E0,2.024839325E1,2.155560227E1
5.095280313E1,5.796845398E0,5.987698517E0,2.125983994E1,2.283498947E1
5.096283413E1,6.669231262E0,6.653963013E0,2.054821976E1,2.260493762E1
5.097286613E1,6.834038544E0,6.219117279E0,1.923799438E1,2.134202264E1
5.098289812E1,6.471791840E0,4.622687073E0,1.754486526E1,1.926332325E1
5.099293012E1,5.986201630E0,2.806513824E0,1.515957550E1,1.653855674E1
5.100296212E1,5.658233643E0,1.306333466E0,1.205667801E1,1.338228679E1
5.101299413E1,4.979544983E0,2.270777893E-1,9.110803986E0,1.038528680E1
5.102302513E1,3.863166504E0,-4.474195862E-1,7.006929016E0,8.013818937E0
5.103305713E1,2.269131317E0,-8.029302979E-1,6.029910736E0,6.492570946E0
5.104308913E1,4.026626587E-1,-7.405101013E-1,5.992638245E0,6.051628339E0
5.105312113E1,-8.168513489E-1,-6.652166748E-1,6.056854706E0,6.147784014E0
5.106315313E1,-1.206640778E0,-8.942404175E-1,5.820645905E0,6.011286604E0
5.107318413E1,-1.400637360E0,-1.169068909E0,5.589376831E0,5.879595265E0
5.108321613E1,-1.899250488E0,-1.297202454E0,5.408403168E0,5.877134629E0
5.109324813E1,-2.303410034E0,-1.484762421E0,4.882247314E0,5.598799521E0
5.110328013E1,-2.869532776E0,-1.525178375E0,4.040098572E0,5.184861030E0
5.111331212E1,-3.616629181E0,-1.868713989E0,3.745960236E0,5.532116836E0
5.112334412E1,-4.021387482E0,-2.367925873E0,3.590283966E0,5.888019121E0
5.113337513E1,-4.124672699E0,-2.618205414E0,3.393892365E0,5.948649413E0
5.114340713E1,-4.058360596E0,-2.522554321E0,3.341950378E0,5.831140828E0
5.115343913E1,-3.396886139E0,-2.105671234E0,3.156935120E0,5.093027208E0
5.116347113E1,-2.637964325E0,-1.528621216E0,3.264411621E0,4.466757418E0
5.117350313E1,-1.873803406E0,-1.144669647E0,3.534300385E0,4.160851717E0
5.118353513E1,-1.473386078E0,-9.981243896E-1,3.787573700E0,4.184833732E0
5.119356613E1,-8.187973022E-1,-7.746391296E-1,3.319048004E0,3.505221028E0
5.120359813E1,1.230441284E-1,-5.014572144E-1,2.346670074E0,2.402802454E0
5.121363013E1,8.065228271E-1,-4.337979126E-1,1.481918335E0,1.742050990E0
5.122366213E1,1.130299530E0,-7.080276489E-1,1.163081360E0,1.769643588E0
5.123369412E1,1.099463654E0,-1.080453186E0,1.315763855E0,2.026680521E0
5.124372512E1,9.009764099E-1,-1.254690857E0,1.365011444E0,2.061374270E0
5.125375712E1,7.363188171E-1,-1.485211487E0,1.747316437E0,2.408554191E0
5.126378913E1,9.346563721E-1,-1.764081573E0,2.657723236E0,3.324012505E0
5.127382113E1,1.142274628E0,-1.821562042E0,3.607947235E0,4.200019387E0
5.128385313E1,1.190324707E0,-1.403032379E0,3.838916931E0,4.257071290E0
5.129388513E1,1.707499237E0,-1.404978333E0,4.224664764E0,4.768365562E0
5.130391613E1,2.211650848E0,-2.613565063E0,4.644391937E0,5.769965189E0
5.131394813E1,2.665357361E0,-3.378773804E0,4.028273163E0,5.894677850E0
5.132398013E1,3.704795837E0,-3.724854126E0,3.900738373E0,6.543379120E0
5.133401213E1,5.570366364E0,-4.625680847E0,4.742887115E0,8.655685005E0
5.134404413E1,8.051007843E0,-6.112538910E0,5.772895203E0,1.164079801E1
5.135407612E1,1.104238724E1,-8.130642242E0,7.111262054E0,1.544706144E1
5.136410712E1,1.463072525E1,-1.026385620E1,9.391769714E0,2.018935868E1
5.137413912E1,1.803030579E1,-1.238374786E1,1.092398346E1,2.444959207E1
5.138417113E1,2.195035400E1,-1.481993179E1,1.231279541E1,2.920707705E1
5.139420313E1,2.584794891E1,-1.696616867E1,1.349713257E1,3.373632953E1
5.140423513E1,2.962025436E1,-1.731494339E1,1.351569397E1,3.687601818E1
5.141426613E1,3.221705429E1,-1.650767212E1,1.321496933E1,3.853669992E1
5.142429813E1,3.351650208E1,-1.535746399E1,1.253717880E1,3.894083286E1
5.143433013E1,3.451297989E1,-1.383587814E1,1.181238602E1,3.901422520E1
5.144436213E1,3.444292557E1,-1.173065598E1,1.073866882E1,3.793734861E1
5.145439413E1,3.265728882E1,-9.860295410E0,9.352850647E0,3.537230207E1
5.146442613E1,3.016377411E1,-9.373807068E0,8.240962830E0,3.264406525E1
5.147445713E1,2.729888168E1,-9.518106995E0,7.225624237E0,2.979988167E1
5.148448912E1,2.421170151E1,-9.476942596E0,6.127807159E0,2.671271142E1
5.149452112E1,2.035661819E1,-8.926537170E0,5.641917572E0,2.293264494E1
5.150455313E1,1.503219040E1,-8.018974457E0,6.109545135E0,1.809964755E1
5.151458513E1,7.519163818E0,-7.613467712E0,8.407416687E0,1.360835664E1
5.152461613E1,1.613644409E0,-7.457641754E0,1.047776138E1,1.296162615E1
5.153464813E1,3.623963928E-1,-7.224875793E0,9.274264069E0,1.176189336E1
5.154468013E1,-1.233435059E-1,-6.719676361E0,7.826025696E0,1.031581030E1
5.155471213E1,3.576063538E-1,-4.803361359E0,6.132597198E0,7.798006864E0
5.156474413E1,5.800437927E-1,-3.171155548E0,4.294120331E0,5.369557498E0
5.157477613E1,3.561094666E-1,-2.326911163E0,3.162174225E0,3.942166326E0
5.158480713E1,-4.120930481E-1,-1.672172699E0,2.379751282E0,2.937549724E0
5.159483913E1,-4.483177185E-1,-1.370400238E0,1.176403656E0,1.860889881E0
5.160487112E1,1.379231873E0,-1.770817566E0,-3.299139404E-1,2.268682132E0
5.161490312E1,1.887724457E0,-2.148332520E0,-2.059567108E0,3.524294669E0
5.162493513E1,4.890330505E-1,-2.356100464E0,-2.476300507E0,3.452886752E0
5.163496713E1,-8.131091309E-1,-1.802102509E0,-3.536845093E0,4.051912279E0
5.164499813E1,-7.102729797E-1,-6.185137939E-1,-4.356540527E0,4.457184356E0
5.165503013E1,5.670208740E-1,4.923262024E-1,-3.488944702E0,3.568841954E0
5.166506213E1,6.081852722E-1,1.744472351E0,-2.283501434E0,2.937252442E0
5.167509413E1,6.438111877E-1,2.703378296E0,-9.430389404E-1,2.934632771E0
5.168512613E1,1.070573730E0,3.468137970E0,1.257385254E-1,3.631792845E0
5.169515813E1,2.398013306E-1,3.222049713E0,5.599855042E-1,3.279129884E0
5.170518913E1,-1.034349060E-1,2.260599060E0,1.776356049E0,2.876881593E0
5.171522113E1,2.510279846E-1,1.308429108E0,2.989882507E0,3.273285687E0
5.172525313E1,8.659492493E-1,7.720944214E-1,2.512225800E0,2.767178412E0
5.173528512E1,1.186582489E0,3.730242920E-1,2.142644348E0,2.477508815E0
5.174531712E1,1.948498077E0,8.187973022E-2,2.388133850E0,3.083266504E0
5.175534813E1,2.263143768E0,5.044509888E-2,2.231260071E0,3.178503725E0
5.176538013E1,2.393822021E0,2.191442871E-1,2.372266846E0,3.377285608E0
5.177541213E1,2.957849121E0,5.129832458E-1,2.857108612E0,4.144284360E0
5.178544413E1,3.175346832E0,1.123862915E0,3.253334656E0,4.682956517E0
5.179547613E1,3.971840515E0,1.528022461E0,3.790268097E0,5.698815839E0
5.180550813E1,5.057832184E0,-5.650749207E-1,3.454366608E0,6.150904383E0
5.181553913E1,6.413413239E0,-2.416425018E0,3.553310852E0,7.719909148E0
5.182557113E1,8.549321594E0,-4.034859467E0,2.875071259E0,9.881144943E0
5.183560321E1,1.041519150E1,-7.908504181E0,9.569599915E-1,1.311245304E1
5.184563521E1,1.292053162E1,-1.142978165E1,5.861810303E-1,1.726046506E1
5.185566721E1,1.513218246E1,-1.350491638E1,3.409909058E-1,2.028501879E1
5.186569921E1,1.850676498E1,-1.389485550E1,8.827143860E-1,2.315915681E1
5.187573021E1,2.289189606E1,-1.291649002E1,1.205443268E0,2.631212103E1
5.188576221E1,2.709291000E1,-1.182675613E1,1.800156555E0,2.961652405E1
5.189579421E1,3.021751236E1,-1.124282043E1,2.945275269E0,3.237551098E1
5.190582621E1,3.170751389E1,-1.071890991E1,3.914360046E0,3.369842253E1
5.191585821E1,3.094919083E1,-1.067430267E1,3.738475800E0,3.295101443E1
5.192588921E1,2.790137878E1,-1.237177277E1,3.202440491E0,3.068881432E1
5.193592121E1,2.333452560E1,-1.420725586E1,2.416425018E0,2.742599705E1
5.194595321E1,1.878907791E1,-1.506212814E1,1.623074799E0,2.413568985E1
5.195598521E1,1.554367676E1,-1.457444229E1,2.013912048E0,2.140271237E1
5.196601721E1,1.375220215E1,-1.279913406E1,3.085084534E0,1.903834665E1
5.197604921E1,1.299043625E1,-1.053808594E1,3.716022491E0,1.713509592E1
5.198608021E1,1.149654282E1,-9.012757874E0,4.091441803E0,1.517037235E1
5.199611221E1,8.744066620E0,-7.431895294E0,5.091961212E0,1.255467394E1
5.200614421E1,6.386918335E0,-5.735772400E0,5.088967438E0,9.979448904E0
5.201617621E1,4.469705200E0,-4.957540741E0,4.032165070E0,7.798322251E0
5.202620821E1,2.747985535E0,-4.268673248E0,3.182531891E0,5.991786464E0
5.203624021E1,2.019151154E0,-3.816164246E0,2.407593384E0,4.943337621E0
5.204627121E1,9.388476562E-1,-3.100053406E0,1.988315277E0,3.800679371E0
5.205630321E1,-3.059637451E-1,-2.192490692E0,1.964514771E0,2.959720854E0
5.206633521E1,-1.634002075E0,-1.843117218E0,2.334395599E0,3.393589055E0
5.207636721E1,-1.940414886E0,-6.947053528E-1,1.605710907E0,2.612686926E0
5.208639921E1,-2.747237091E0,5.777984619E-2,8.852590942E-1,2.886924628E0
5.209643021E1,-3.282523956E0,1.960922241E-2,2.266287231E-1,3.290396423E0
5.210646221E1,-3.251688080E0,-3.715274048E-1,-8.367599487E-1,3.378117108E0
5.211649421E1,-2.932402039E0,-6.836283875E-1,-1.826352081E0,3.521631925E0
5.212652621E1,-2.226919098E0,-1.014739838E0,-2.857707367E0,3.762360562E0
5.213655821E1,-1.305435333E0,-1.017134857E0,-3.308869171E0,3.699640512E0
5.214659021E1,-3.008743286E-1,-1.080752563E0,-2.847378845E0,3.060411370E0
5.215662121E1,9.870474243E-1,-1.189426575E0,-1.927092590E0,2.470361117E0
5.216665321E1,1.982178040E0,-7.376660156E-1,-1.135538635E0,2.400547630E0
5.217668521E1,3.095712433E0,-6.855743408E-1,-1.686991882E-1,3.175201893E0
5.218671721E1,4.290827179E0,-1.061891785E0,9.372010803E-1,4.518534929E0
5.219674921E1,5.422473907E0,-1.986968079E0,1.889071655E0,6.076171257E0
5.220678121E1,7.638615417E0,-2.321672058E0,2.186952209E0,8.277763382E0
5.221681221E1,1.067789520E1,-2.142344971E0,2.649340668E0,1.120830468E1
5.222684421E1,1.214050369E1,-3.228186951E0,3.925736389E0,1.316147511E1
5.223687621E1,1.303160065E1,-4.605772247E0,4.533622284E0,1.454611578E1
5.224690821E1,1.326870758E1,-5.268593903E0,4.618795166E0,1.500499755E1
5.225694021E1,1.330178879E1,-5.841901703E0,5.351671143E0,1.548243471E1
5.226697121E1,1.342273727E1,-6.543941803E0,6.544690247E0,1.630417188E1
5.227700321E1,1.413301025E1,-7.623496857E0,7.602390747E0,1.776671124E1
5.228703521E1,1.284404068E1,-9.552685089E0,7.514224091E0,1.768295046E1
5.229706721E1,1.185968765E1,-1.138727005E1,6.530020752E0,1.769076825E1
5.230709921E1,1.217702774E1,-1.243793518E1,4.774920502E0,1.804943495E1
5.231713121E1,1.387419846E1,-1.329445404E1,2.292782135E0,1.935181493E1
5.232716221E1,1.547227524E1,-1.366403549E1,-1.155596924E-1,2.064244465E1
5.233719421E1,1.710014008E1,-1.374995682E1,-7.226971436E-1,2.195446183E1
5.234722621E1,2.133827682E1,-1.304896454E1,6.123765564E-1,2.501944321E1
5.235725821E1,2.181713104E1,-1.189441544E1,-1.002914429E0,2.486906035E1
5.236729021E1,1.800096680E1,-1.369561981E1,1.735640717E0,2.268517702E1
5.237732221E1,1.692979431E1,-1.357556946E1,2.866838379E0,2.188910194E1
5.238735321E1,1.452354813E1,-1.274060577E1,3.451672211E0,1.962576181E1
5.239738521E1,1.318308563E1,-1.246697479E1,3.587739258E0,1.849570437E1
5.240741721E1,1.356539063E1,-1.177107193E1,2.992427216E0,1.820803608E1
5.241744921E1,1.508293488E1,-9.975555725E0,2.579735413E0,1.826640828E1
5.242748121E1,1.515807861E1,-8.333769836E0,2.183808746E0,1.743525416E1
5.243751221E1,1.358380234E1,-6.899901581E0,2.061812439E0,1.537463490E1
5.244754421E1,1.241009308E1,-4.453389130E0,2.686313782E0,1.345583021E1
5.245757621E1,8.949140167E0,-2.967129822E0,-2.080673218E-1,9.430496335E0
5.246760821E1,7.938441925E0,-3.083737335E0,-4.422104187E0,9.596004460E0
5.247764021E1,4.744683380E0,-3.673361206E0,-3.116818542E0,6.761668489E0
5.248767221E1,1.401385803E0,-4.730013885E0,1.206640778E0,5.078670642E0
5.249770321E1,-1.521286469E0,-1.355131989E0,-2.366129608E0,3.122381230E0
5.250773521E1,-3.160827026E0,-8.711883545E-1,-4.204756165E0,5.331957524E0
5.251776721E1,-3.137924652E0,-1.547182617E0,-2.339784393E0,4.208911520E0
5.252779921E1,-3.942202148E0,-2.212399292E0,1.343905334E0,4.716115982E0
5.253783121E1,-6.142177277E0,-1.856289825E0,-1.221759338E0,6.531833548E0
5.254786221E1,-5.138514404E0,-1.220561829E0,-1.983375549E0,5.641620337E0
5.255789421E1,-3.054997101E0,-2.396516418E-1,-1.610500946E0,3.461813613E0
5.256792621E1,-2.103575592E0,1.035097504E0,-5.095404053E-1,2.399184974E0
5.257795821E1,-1.807790680E0,1.129401398E0,-2.802172852E-1,2.149924740E0
5.258799021E1,-2.036515045E0,1.807640991E0,1.426533508E-1,2.726776386E0
5.259802221E1,-1.587299194E0,1.877994690E0,-1.127156067E-1,2.461521399E0
5.260805321E1,-1.158590698E0,1.477427673E0,-9.369017029E-1,2.098311163E0
