"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.803254646E1,-1.471889191E0,5.170547791E0,2.325863342E0,5.857530412E0
2.804256946E1,-1.112935638E0,4.214635620E0,2.109114075E0,4.842534597E0
2.805259246E1,-5.287005615E-1,2.931803284E0,2.543959808E0,3.917489794E0
2.806261546E1,1.172811127E0,2.337838440E0,3.225342865E0,4.152566809E0
2.807263746E1,2.326462097E0,2.123484192E0,3.884122925E0,5.000802125E0
2.808266046E1,2.497556305E0,1.257984009E0,4.262086945E0,5.097616736E0
2.809268346E1,2.322270813E0,2.392025757E-1,4.174519043E0,4.782966531E0
2.810270646E1,1.871109009E0,-4.031117249E-1,3.374133453E0,3.879217002E0
2.811272846E1,1.109642487E0,-6.360273743E-1,2.436333618E0,2.751646556E0
2.812275146E1,8.562194824E-1,-9.861492920E-1,1.475332031E0,1.970331655E0
2.813277446E1,7.099736023E-1,-1.368903351E0,3.082090759E-1,1.572562156E0
2.814279746E1,5.604345703E-1,-1.611997833E0,-1.275048523E0,2.130345666E0
2.815281946E1,1.595681763E-1,-1.704804840E0,-1.598675537E0,2.342559502E0
2.816284246E1,-2.438429260E-1,-1.979034576E0,-1.166224823E0,2.310003802E0
2.817286546E1,1.300794983E-1,-2.390229492E0,-8.506809998E-1,2.540428284E0
2.818288846E1,1.453477478E-1,-2.691552887E0,-1.706451416E-2,2.695528540E0
2.819291046E1,4.008663940E-1,-2.584675140E0,-3.495231628E-1,2.638826612E0
2.820293346E1,4.954696655E-1,-2.228415985E0,-6.402186584E-1,2.370908670E0
2.821295646E1,6.595285034E-1,-2.993475037E0,-1.245410156E-1,3.067797436E0
2.822297946E1,2.145039368E-1,-2.845283203E0,-1.104702759E-1,2.855495076E0
2.823300146E1,8.304730225E-1,-2.352507935E0,-2.577639771E-1,2.508071229E0
2.824302446E1,7.749385071E-1,-1.719025269E0,-3.640429688E-1,1.920443919E0
2.825304746E1,4.484674072E-1,-8.274792480E-1,-2.182461548E-1,9.661657753E-1
2.826307046E1,5.749543762E-1,-6.436614990E-3,5.072950745E-1,7.667869700E-1
2.827309246E1,6.758445740E-1,6.758445740E-1,1.815724182E0,2.051922533E0
2.828311546E1,7.695497131E-1,1.472937012E0,3.384611664E0,3.770589651E0
2.829313846E1,1.704954529E-1,2.721939697E0,4.691992950E0,5.427045445E0
2.830316146E1,-1.775308228E0,4.122127991E0,5.314248962E0,6.955925568E0
2.831318346E1,-3.207380219E0,4.889881439E0,5.425617371E0,7.977189493E0
2.832320646E1,-3.271746368E0,5.602399750E0,6.469845886E0,9.162429429E0
2.833322946E1,-1.450932770E0,7.300468597E0,7.794740753E0,1.077775631E1
2.834325246E1,1.272354126E0,9.457033997E0,1.151570297E1,1.495546027E1
2.835327446E1,3.815715179E0,1.163650177E1,1.731793716E1,2.121034661E1
2.836329746E1,4.329596558E0,1.417028275E1,2.291943878E1,2.729181184E1
2.837332046E1,5.377866669E0,1.472847198E1,2.409853683E1,2.875045764E1
2.838334346E1,6.774163055E0,1.373573639E1,2.368554565E1,2.820575849E1
2.839336546E1,7.653135223E0,1.359338242E1,2.413161804E1,2.873474401E1
2.840338846E1,8.430319061E0,1.456276657E1,2.414763474E1,2.943217139E1
2.841341146E1,8.452772369E0,1.551763092E1,2.242082565E1,2.854714790E1
2.842343446E1,7.444768524E0,1.596549957E1,1.911495026E1,2.599428934E1
2.843345646E1,5.539829865E0,1.575443848E1,1.589769058E1,2.305707294E1
2.844347946E1,4.040248260E0,1.471200623E1,1.305480240E1,2.007970614E1
2.845350246E1,3.014730835E0,1.291080185E1,1.108819199E1,1.728367461E1
2.846352546E1,2.173480225E0,1.064915497E1,9.738448792E0,1.459335132E1
2.847354746E1,1.920057220E0,8.277486877E0,8.484805756E0,1.200813630E1
2.848357046E1,1.691183167E0,6.030808868E0,6.982829132E0,9.380333619E0
2.849359346E1,1.283580780E0,4.399950256E0,5.050946503E0,6.820498695E0
2.850361646E1,8.238867188E-1,3.097508698E0,2.502795410E0,4.066612143E0
2.851363846E1,1.513352966E-1,2.361638947E0,-9.280700684E-2,2.368301929E0
2.852366146E1,-8.536747742E-1,1.720073090E0,-1.697021027E0,2.562672905E0
2.853368446E1,-9.436376953E-1,1.242865448E0,-3.504063263E0,3.835834456E0
2.854370746E1,-8.259823608E-1,7.707472229E-1,-4.527784424E0,4.666597254E0
2.855372946E1,-1.001716919E0,2.622546387E-1,-4.179608459E0,4.305965763E0
2.856375246E1,-1.461261292E0,-6.361770630E-2,-3.358715515E0,3.663372993E0
2.857377546E1,-1.465602264E0,-1.712438965E-1,-2.393672333E0,2.811935580E0
2.858379846E1,-1.370400238E0,-1.507365417E-1,-1.697619781E0,2.186922779E0
2.859382046E1,-1.743424530E0,-2.317181396E-1,-1.359472961E0,2.222923553E0
2.860384346E1,-2.294578400E0,-5.848338318E-1,-1.143621826E0,2.629637147E0
2.861386646E1,-2.295775909E0,-9.113049316E-1,-1.259331207E0,2.772540134E0
2.862388933E1,-2.228715363E0,-8.605604553E-1,-1.675316162E0,2.917948030E0
2.863391133E1,-1.737137604E0,-5.706134033E-1,-2.110610962E0,2.792476561E0
2.864393433E1,-1.258133698E0,-3.375480652E-1,-2.286794586E0,2.631780496E0
2.865395733E1,-1.495090942E0,-4.176315308E-2,-2.485730896E0,2.901016921E0
2.866398033E1,-1.661395111E0,3.094065857E-1,-2.975063324E0,3.421544670E0
2.867400233E1,-1.385219421E0,6.318360901E-1,-2.922073517E0,3.294929943E0
2.868402533E1,-7.813751221E-1,1.365161133E0,-2.498604126E0,2.952496330E0
2.869404833E1,5.749543762E-1,2.637515259E0,-1.527573395E0,3.101699494E0
2.870407133E1,2.842738495E0,4.036206665E0,1.996847534E-1,4.940850169E0
2.871409333E1,5.386398926E0,6.090235291E0,2.267484741E0,8.440719539E0
2.872411633E1,8.699010315E0,9.329648895E0,4.421355743E0,1.350050057E1
2.873413933E1,1.263627274E1,1.400891830E1,6.040089569E0,1.980928728E1
2.874416233E1,1.639390869E1,1.925356201E1,7.009174347E0,2.624096830E1
2.875418433E1,1.838686432E1,2.357762009E1,7.590415649E0,3.084793929E1
2.876420733E1,1.936268509E1,2.640104874E1,9.361981659E0,3.405254247E1
2.877423033E1,2.115565659E1,2.850028336E1,1.411549667E1,3.819784291E1
2.878425333E1,2.422068283E1,3.018308395E1,2.009556107E1,4.360609600E1
2.879427533E1,2.784913742E1,3.078049164E1,2.357896729E1,4.773867215E1
2.880429833E1,2.980422180E1,2.983086639E1,2.170800797E1,4.742794363E1
2.881432133E1,2.864398453E1,2.747237091E1,1.569201828E1,4.267843074E1
2.882434433E1,2.479473907E1,2.442216385E1,9.344767456E0,3.603534170E1
2.883436733E1,2.040556641E1,2.077754288E1,5.140011292E0,2.957216841E1
2.884438933E1,1.597777405E1,1.728814911E1,3.654051361E0,2.382270880E1
2.885441233E1,1.145792313E1,1.437056625E1,3.849245453E0,1.877801553E1
2.886443533E1,7.439379730E0,1.183903061E1,4.846022644E0,1.479834288E1
2.887445733E1,4.781955872E0,9.578880615E0,5.693111115E0,1.212573998E1
2.888448033E1,3.366199951E0,7.556585999E0,5.906417542E0,1.016459848E1
2.889450333E1,2.378254395E0,5.824238434E0,5.594615936E0,8.418882038E0
2.890452633E1,1.765129395E0,4.380490723E0,4.971162415E0,6.856882419E0
2.891454833E1,1.808090057E0,2.928809509E0,4.418212280E0,5.600688757E0
2.892457133E1,2.611768799E0,1.150657196E0,3.953129425E0,4.875713332E0
2.893459433E1,2.556084595E0,-2.859054565E-1,3.430715790E0,4.287787450E0
2.894461733E1,1.139131165E0,-1.334624634E0,2.539319458E0,3.086581610E0
2.895463933E1,8.036787415E-1,-2.427951050E0,1.649569702E0,3.043341260E0
2.896466233E1,2.818638611E-1,-3.668122101E0,1.063688049E0,3.829621293E0
2.897468533E1,-9.916877747E-1,-4.664150848E0,8.810678101E-1,4.849126547E0
2.898470833E1,-1.546284485E0,-4.432133331E0,-6.286926270E-2,4.694545145E0
2.899473033E1,-2.721191254E0,-4.788691864E0,-5.077441406E-1,5.531207438E0
2.900475333E1,-4.223467255E0,-5.551804962E0,-5.206173706E-1,6.995088022E0
2.901477633E1,-5.037624207E0,-5.829028473E0,-9.722282410E-1,7.765336975E0
2.902479933E1,-5.736820221E0,-6.033054199E0,-1.040186920E0,8.389924794E0
2.903482133E1,-6.602919159E0,-6.318660278E0,-7.933502197E-1,9.173516976E0
2.904484433E1,-6.950496368E0,-5.993835754E0,-6.816824341E-1,9.203268863E0
2.905486733E1,-6.972051544E0,-4.891228638E0,-4.954696655E-1,8.531067372E0
2.906489033E1,-6.228847046E0,-4.713248749E0,3.135978699E-1,7.817390416E0
2.907491233E1,-4.485272827E0,-5.012476501E0,1.210832062E0,6.834376877E0
2.908493533E1,-3.359763336E0,-4.174369354E0,1.460812225E0,5.554038309E0
2.909495833E1,-2.903063049E0,-3.031495972E0,8.887019348E-1,4.290400217E0
2.910498133E1,-2.157762909E0,-2.210004272E0,-6.134243774E-1,3.149023519E0
2.911500333E1,-1.377884674E0,-1.198407898E0,-2.634521484E0,3.205534451E0
2.912502633E1,-5.830375671E-1,-3.022215271E-1,-4.472249908E0,4.520209055E0
2.913504933E1,7.436535645E-1,1.764830017E-1,-5.769152985E0,5.819561241E0
2.914507233E1,2.002984772E0,6.114784241E-1,-6.095624084E0,6.445346138E0
2.915509433E1,2.651286621E0,9.571096802E-1,-5.513334961E0,6.192111278E0
2.916511733E1,2.900069275E0,1.442250824E0,-4.185596008E0,5.292419407E0
2.917514033E1,4.181404724E0,3.119512939E0,-2.402953033E0,5.743665182E0
2.918516333E1,8.950936432E0,6.532266083E0,-1.003962250E0,1.112644163E1
2.919518533E1,1.753289017E1,1.108804230E1,-1.074465637E0,2.077261168E1
2.920520833E1,2.862841690E1,1.701586533E1,-1.368005219E0,3.333162710E1
2.921523133E1,3.999967026E1,2.215452942E1,1.434766388E0,4.574773600E1
2.922525433E1,4.803870300E1,2.489982056E1,7.763156433E0,5.466246105E1
2.923527633E1,5.112842789E1,2.705638596E1,1.419737640E1,5.956282109E1
2.924529933E1,5.086632294E1,2.495191223E1,1.959245728E1,5.994868735E1
2.925532233E1,4.433270966E1,2.053369995E1,2.144455582E1,5.335626442E1
2.926534533E1,3.311054626E1,1.628283966E1,1.975561798E1,4.185359702E1
2.927536733E1,2.213716553E1,1.172706345E1,1.653551422E1,3.001668445E1
2.928539033E1,1.492127106E1,8.328979797E0,1.349952759E1,2.177736163E1
2.929541333E1,1.028241760E1,6.977590027E0,1.127081223E1,1.677635486E1
2.930543633E1,7.587421875E0,6.364015961E0,9.137448578E0,1.347451804E1
2.931545833E1,6.323150940E0,5.457501068E0,6.570436707E0,1.062719127E1
2.932548133E1,4.925357666E0,4.521198120E0,4.784201202E0,8.221250618E0
2.933550433E1,3.741768951E0,3.845652924E0,3.282374268E0,6.289981091E0
2.934552733E1,2.937192078E0,3.217409363E0,1.720671844E0,4.683965404E0
2.935554933E1,2.225272522E0,2.722388763E0,5.426216125E-1,3.557762863E0
2.936557233E1,1.679208069E0,2.310894470E0,-2.659968567E-1,2.868924418E0
2.937559533E1,8.288264465E-1,1.814077606E0,-1.094523926E0,2.275041420E0
2.938561833E1,-2.333647156E-1,1.282832336E0,-1.971699829E0,2.363835466E0
2.939564033E1,-1.449286194E0,5.845344543E-1,-2.506088562E0,2.953403271E0
2.940566333E1,-2.991828461E0,1.167572021E-2,-2.648442535E0,3.995675378E0
2.941568633E1,-4.465513916E0,-2.475851440E-1,-2.490071869E0,5.118844679E0
2.942570933E1,-5.290747833E0,-8.961863708E-1,-2.114802246E0,5.767802977E0
2.943573133E1,-5.607788544E0,-7.014413452E-1,-1.260678406E0,5.790390518E0
2.944575433E1,-5.613327026E0,-5.273533630E-1,-2.564167786E-1,5.643872025E0
2.945577733E1,-5.317093048E0,-4.745132446E-1,5.417234802E-1,5.365641213E0
2.946580033E1,-4.836143188E0,-2.971321106E-1,9.952803040E-1,4.946428137E0
2.947582233E1,-4.321663055E0,-7.379653931E-2,1.061742096E0,4.450787995E0
2.948584533E1,-3.565585327E0,1.655557251E-1,9.613009644E-1,3.696607494E0
2.949586833E1,-2.875520325E0,4.516108704E-1,7.475454712E-1,3.005227736E0
2.950589133E1,-2.351460114E0,8.831634521E-1,3.144960022E-1,2.531452169E0
2.951591333E1,-1.858385468E0,1.155297546E0,-1.648072815E-1,2.194418011E0
2.952593633E1,-1.316512299E0,1.361568604E0,-5.855822754E-1,1.982417790E0
2.953595933E1,-6.472540283E-1,1.619931335E0,-8.951385498E-1,1.960711180E0
2.954598233E1,4.924758911E-2,2.080822906E0,-1.160686340E0,2.383158004E0
2.955600433E1,7.900570679E-1,2.361189880E0,-1.323397980E0,2.819714531E0
2.956602733E1,1.324445801E0,2.595153351E0,-1.025517426E0,3.088796462E0
2.957605033E1,2.036964111E0,3.475023651E0,-8.780740356E-1,4.122623701E0
2.958607333E1,3.259322205E0,4.915029144E0,-8.131091309E-1,5.953304896E0
2.959609533E1,5.130431213E0,7.560926971E0,-7.086264038E-1,9.164665432E0
2.960611833E1,8.279283142E0,1.167631897E1,-7.619155884E-1,1.433399698E1
2.961614133E1,1.158905045E1,1.738948837E1,-9.991722107E-1,2.092125095E1
2.962616421E1,1.514894760E1,2.395094376E1,-1.548679504E0,2.838197894E1
2.963618621E1,2.048415298E1,2.888453430E1,-8.408015442E-1,3.542066900E1
2.964620921E1,2.586246872E1,3.209640518E1,2.377655640E0,4.128800988E1
2.965623221E1,3.136442734E1,3.426374817E1,5.553750916E0,4.678221767E1
2.966625521E1,3.860517014E1,3.487792099E1,7.453749847E0,5.255841436E1
2.967627721E1,4.605472870E1,3.460982849E1,9.613608398E0,5.840633296E1
2.968630021E1,4.899281891E1,3.219624756E1,9.533524933E0,5.939514087E1
2.969632321E1,4.507711166E1,2.732358032E1,6.212530975E0,5.307654452E1
2.970634621E1,3.704017456E1,2.048954178E1,2.470312958E0,4.240163086E1
2.971636821E1,2.858815063E1,1.376582382E1,5.210664368E-1,3.173407904E1
2.972639121E1,2.128259262E1,8.678502960E0,1.843715973E0,2.305785009E1
2.973641421E1,1.533486099E1,5.319787445E0,5.296286316E0,1.707362729E1
2.974643721E1,1.069630692E1,2.907254333E0,9.137448578E0,1.436509923E1
2.975645921E1,7.323670349E0,5.165757751E-1,1.215098190E1,1.419680806E1
2.976648221E1,4.456382904E0,-1.566791840E0,1.405367523E1,1.482632702E1
2.977650521E1,2.181264038E0,-3.125799866E0,1.471634720E1,1.520195423E1
2.978652821E1,5.180726624E-1,-4.250710602E0,1.415935547E1,1.479271061E1
2.979655021E1,-5.520520020E-1,-5.189258881E0,1.280287628E1,1.382558535E1
2.980657321E1,-9.439370728E-1,-5.985752563E0,1.128129044E1,1.280577076E1
2.981659621E1,-9.883946228E-1,-6.648873596E0,9.838740234E0,1.191575652E1
2.982661921E1,-9.169931030E-1,-7.149732056E0,8.372988281E0,1.104836991E1
2.983664121E1,-9.515711975E-1,-7.565417633E0,6.561305695E0,1.005941172E1
2.984666421E1,-1.084045715E0,-7.801327057E0,4.710853729E0,9.177581480E0
2.985668721E1,-1.265917511E0,-7.850574646E0,2.815944214E0,8.435852727E0
2.986671021E1,-1.700463867E0,-7.571405182E0,9.867480469E-1,7.822494839E0
2.987673221E1,-2.774630127E0,-7.319928131E0,-3.623963928E-1,7.836533119E0
2.988675521E1,-3.954925690E0,-7.251819763E0,-1.455423431E0,8.387406301E0
2.989677821E1,-4.969066772E0,-7.451504517E0,-2.425556030E0,9.279001358E0
2.990680121E1,-6.041287079E0,-7.673492889E0,-2.912194061E0,1.019119801E1
2.991682321E1,-7.119644623E0,-7.671097870E0,-2.896476746E0,1.085931212E1
2.992684621E1,-7.884703674E0,-7.564968567E0,-2.608625336E0,1.123397648E1
2.993686921E1,-8.378227386E0,-7.417974243E0,-2.045047302E0,1.137555513E1
2.994689221E1,-8.502169647E0,-7.106172638E0,-1.294508057E0,1.115617898E1
2.995691421E1,-7.965834961E0,-6.660699005E0,-5.246589661E-1,1.039686034E1
2.996693721E1,-6.785240021E0,-6.033802643E0,1.239422607E-1,9.080837966E0
2.997696021E1,-5.542224884E0,-5.389093323E0,5.316943359E-1,7.748631000E0
2.998698321E1,-4.505331116E0,-4.846471710E0,4.942721558E-1,6.635555852E0
2.999700521E1,-3.387156372E0,-4.342918854E0,8.592132568E-2,5.508280579E0
3.000702821E1,-2.242636414E0,-3.855083313E0,-3.375480652E-1,4.472697635E0
3.001705121E1,-1.426234131E0,-3.379821625E0,-8.056246948E-1,3.755844667E0
3.002707421E1,-3.773652649E-1,-2.697690125E0,-1.499431915E0,3.109378172E0
3.003709621E1,7.909552002E-1,-2.092648315E0,-2.349065094E0,3.243901034E0
3.004711921E1,1.618284760E0,-1.285227356E0,-3.649111633E0,4.193646460E0
3.005714221E1,2.920726318E0,2.314187622E-1,-5.575455780E0,6.298404879E0
3.006716521E1,3.485202484E0,2.794838104E0,-7.247927856E0,8.514118545E0
3.007718721E1,4.634811859E0,7.395221558E0,-7.112309875E0,1.125858493E1
3.008721021E1,1.413046555E1,1.402852753E1,-4.114942932E0,2.033229934E1
3.009723321E1,3.123569504E1,2.354528732E1,7.105723572E-1,3.912229687E1
3.010725621E1,5.311674316E1,3.595837418E1,4.534520416E0,6.430361540E1
3.011727821E1,6.817512909E1,4.520629303E1,1.004441254E1,8.241569862E1
3.012730121E1,6.431780045E1,4.708114426E1,1.277952484E1,8.072626496E1
3.013732421E1,5.096047714E1,3.897639816E1,1.077160034E1,6.505503223E1
3.014734721E1,3.628125275E1,2.929617828E1,9.052275696E0,4.750304262E1
3.015736921E1,2.393432831E1,2.175381271E1,8.759484558E0,3.350834238E1
3.016739221E1,1.603884705E1,1.553694077E1,8.166268158E0,2.377664986E1
3.017741521E1,1.125734024E1,1.240141113E1,6.643035736E0,1.801811952E1
3.018743821E1,9.013506317E0,1.043045975E1,4.463717651E0,1.449008495E1
3.019746021E1,8.042924652E0,8.891510010E0,2.852617950E0,1.232416392E1
3.020748321E1,7.300169220E0,7.696395264E0,1.477128296E0,1.071022309E1
3.021750621E1,6.388415222E0,6.406826935E0,-4.640350342E-3,9.047613053E0
3.022752921E1,5.095553741E0,5.162314911E0,-1.207239532E0,7.353338729E0
3.023755121E1,3.628604279E0,3.911515961E0,-1.731748810E0,5.609427784E0
3.024757421E1,2.518812103E0,2.686912537E0,-1.698218536E0,4.055596083E0
3.025759721E1,1.914369049E0,1.431473236E0,-1.509011993E0,2.826843059E0
3.026762021E1,1.433868256E0,3.171903992E-1,-9.611512756E-1,1.755106748E0
3.027764221E1,3.125500488E-1,-5.260061646E-1,1.124162292E-1,6.220992097E-1
3.028766521E1,-1.067579956E0,-1.295256500E0,1.077160034E0,1.994414727E0
3.029768821E1,-2.302811279E0,-2.023192749E0,1.899998932E0,3.606417146E0
3.030771121E1,-3.405867462E0,-2.686014404E0,2.655477905E0,5.085879418E0
3.031773321E1,-4.436623993E0,-3.132535858E0,3.164569244E0,6.285770586E0
3.032775621E1,-5.409301300E0,-3.497327271E0,3.128494263E0,7.160957683E0
3.033777921E1,-6.336473236E0,-3.791315918E0,2.748584290E0,7.879066255E0
3.034780221E1,-7.050338745E0,-3.873644714E0,2.275567932E0,8.360060359E0
3.035782421E1,-7.336992645E0,-3.798500977E0,1.771266632E0,8.449701547E0
3.036784721E1,-7.217840424E0,-3.616479492E0,1.269659729E0,8.172403571E0
3.037787021E1,-6.671925659E0,-3.171903992E0,7.212002563E-1,7.422647556E0
3.038789321E1,-5.726641388E0,-2.549348602E0,2.815644836E-1,6.274781147E0
3.039791521E1,-4.830155640E0,-1.928140411E0,3.697311401E-2,5.200912993E0
3.040793821E1,-3.865411835E0,-1.422641602E0,-1.797761536E-1,4.122819089E0
3.041796121E1,-3.153492279E0,-9.807604980E-1,-2.197430420E-1,3.309787261E0
3.042798421E1,-2.670596466E0,-6.213578796E-1,-2.189945984E-1,2.750659872E0
3.043800621E1,-2.231260071E0,-2.210902405E-1,-3.267704773E-1,2.265873197E0
3.044802921E1,-1.796264648E0,2.489323425E-1,-3.896397400E-1,1.854818893E0
3.045805221E1,-1.523681488E0,9.803114319E-1,-6.474037170E-1,1.923992555E0
3.046807521E1,-9.925859070E-1,2.147434387E0,-1.049766998E0,2.588187007E0
3.047809721E1,7.270381165E-1,4.045487366E0,-9.386979675E-1,4.216124562E0
3.048812021E1,3.227588196E0,7.029532013E0,-6.020480347E-1,7.758486174E0
3.049814321E1,6.208639069E0,1.108340195E1,-1.713935852E-1,1.270505307E1
3.050816621E1,9.932295685E0,1.547197586E1,1.260977783E0,1.842885237E1
3.051818821E1,1.543709839E1,2.013657578E1,3.064876556E0,2.555736995E1
3.052821121E1,2.474474304E1,2.426633789E1,3.642675018E0,3.484862327E1
3.053823421E1,3.450474701E1,2.795436859E1,3.482957153E0,4.454385794E1
3.054825721E1,4.172453339E1,3.041749649E1,2.878214722E0,5.171503552E1
3.055827921E1,4.511573135E1,3.063229980E1,1.875599670E0,5.456450202E1
3.056830221E1,4.431594452E1,2.841406265E1,5.057981873E-1,5.264520611E1
3.057832521E1,3.788097610E1,2.363824402E1,-1.034798126E0,4.466324818E1
3.058834821E1,2.929049011E1,1.801219345E1,-2.671793976E0,3.448927959E1
3.059837021E1,2.260853531E1,1.342468323E1,-2.617007904E0,2.642379078E1
3.060839321E1,1.834150864E1,1.019200562E1,-1.209784241E0,2.101788513E1
3.061841621E1,1.596370331E1,7.877668304E0,9.256750488E-1,1.782566564E1
3.062843921E1,1.396206573E1,5.663622437E0,3.951333160E0,1.557655072E1
3.063846121E1,1.141840530E1,3.331023102E0,6.801406403E0,1.370163580E1
3.064848421E1,8.979976044E0,1.387315063E0,8.527317352E0,1.246112973E1
3.065850721E1,6.848109283E0,-8.756790161E-2,8.597820740E0,1.099212402E1
3.066853021E1,5.286406860E0,-1.128503265E0,7.874973907E0,9.551692581E0
3.067855221E1,4.239783325E0,-1.669478302E0,7.591313782E0,8.853867256E0
3.068857521E1,3.674259338E0,-1.790277100E0,7.839946747E0,8.841382175E0
3.069859821E1,3.987108765E0,-1.746867371E0,7.866142273E0,8.990260072E0
3.070862121E1,4.592599640E0,-1.607507172E0,7.114555206E0,8.619335621E0
3.071864321E1,4.582420807E0,-1.375489655E0,6.403833160E0,7.993724500E0
3.072866621E1,4.172573090E0,-1.082698517E0,5.952371979E0,7.349376466E0
3.073868921E1,3.322041779E0,-1.099763031E0,5.007836151E0,6.109325922E0
3.074871121E1,2.066153412E0,-1.132095795E0,4.102369080E0,4.730757114E0
3.075873421E1,5.373825073E-1,-9.006770325E-1,3.736978912E0,3.881367087E0
3.076875721E1,-1.131796417E0,-5.792953491E-1,3.497327271E0,3.721269174E0
3.077878021E1,-2.598446503E0,-4.085005188E-1,3.132535858E0,4.090425137E0
3.078880321E1,-3.768263855E0,-3.144960022E-1,2.883902893E0,4.755587883E0
3.079882521E1,-4.542304230E0,-3.188369751E-1,2.639012146E0,5.262943078E0
3.080884821E1,-4.800816650E0,-5.167254639E-1,2.329455872E0,5.361082948E0
3.081887121E1,-4.738097076E0,-8.065228271E-1,1.957180023E0,5.189469782E0
3.082889421E1,-4.774022369E0,-1.060095520E0,1.415456543E0,5.091032245E0
3.083891621E1,-5.029541016E0,-1.350641327E0,3.731739807E-1,5.221089316E0
3.084893921E1,-5.569767609E0,-1.645977173E0,-6.159690857E-1,5.840459741E0
3.085896221E1,-6.486012268E0,-1.730102234E0,-1.021625519E0,6.790090396E0
3.086898421E1,-7.316185913E0,-1.796863403E0,-1.212179260E0,7.630509352E0
3.087900721E1,-6.669979706E0,-1.567091217E0,-1.824555817E0,7.090374326E0
3.088903021E1,-5.382207642E0,-9.175918579E-1,-2.211800537E0,5.890856944E0
3.089905321E1,-4.684209137E0,-1.824705505E-1,-2.185305634E0,5.172105128E0
3.090907521E1,-3.499123535E0,4.459226990E-1,-2.431244202E0,4.284117288E0
3.091909821E1,-1.816772003E0,1.407972107E0,-2.467319183E0,3.372048327E0
3.092912121E1,-5.822891235E-2,2.528841248E0,-2.613415375E0,3.637082427E0
3.093914421E1,2.832260284E0,4.533173218E0,-2.673590240E0,5.976574480E0
3.094916621E1,5.290298767E0,7.304210815E0,-1.224453735E0,9.101540728E0
3.095918921E1,7.730224915E0,1.012150223E1,5.153782654E-1,1.274624648E1
3.096921221E1,1.226699066E1,1.287293060E1,2.827619934E0,1.800518916E1
3.097923521E1,1.775966858E1,1.593002335E1,5.057682495E0,2.438753009E1
3.098925721E1,2.295506470E1,1.853505615E1,6.708599396E0,3.025704228E1
3.099928021E1,2.826676895E1,2.170022415E1,7.489974518E0,3.641441574E1
3.100930321E1,3.216122040E1,2.381802017E1,8.552914124E0,4.092425347E1
3.101932621E1,3.471266464E1,2.470268051E1,8.965905304E0,4.353824720E1
3.102934821E1,3.625505722E1,2.461645981E1,8.551417236E0,4.464891941E1
3.103937121E1,3.631627991E1,2.396980453E1,8.022866364E0,4.424692193E1
3.104939421E1,3.465219040E1,2.209300735E1,7.982749786E0,4.186406057E1
3.105941721E1,3.067975113E1,1.882799698E1,8.170160065E0,3.691195084E1
3.106943921E1,2.529454971E1,1.517409531E1,8.140521698E0,3.059959979E1
3.107946221E1,2.037712555E1,1.175325897E1,8.206085358E0,2.491397558E1
3.108948521E1,1.608554993E1,9.073381805E0,8.116421814E0,2.017293922E1
3.109950821E1,1.272189468E1,6.985822906E0,7.467970276E0,1.632234377E1
3.110953021E1,1.023421783E1,5.433550873E0,6.244115295E0,1.316250985E1
3.111955321E1,8.422535248E0,4.388424225E0,4.802014160E0,1.064221345E1
3.112957621E1,7.068151703E0,3.720213776E0,3.032992859E0,8.543875275E0
3.113959921E1,5.607638855E0,3.469335480E0,6.095324707E-1,6.622192389E0
3.114962121E1,4.306993561E0,3.453318787E0,-1.565294952E0,5.738096589E0
3.115964421E1,3.017125854E0,3.397634583E0,-2.915337524E0,5.398718557E0
3.116966721E1,1.710193634E0,3.088527374E0,-3.787274323E0,5.177568001E0
3.117969021E1,5.638774109E-1,2.757266235E0,-3.873944092E0,4.788310522E0
3.118971221E1,1.820214844E-1,2.274819489E0,-2.872376862E0,3.668580701E0
3.119973521E1,3.580554199E-1,1.706002350E0,-1.198258209E0,2.115294409E0
3.120975821E1,5.656736755E-1,1.074914703E0,4.170327759E-1,1.284268143E0
3.121978121E1,2.502795410E-1,5.249583435E-1,1.928439789E0,2.014224697E0
3.122980321E1,-9.542655945E-1,1.582209778E-1,2.819985809E0,2.981270982E0
3.123982621E1,-2.633323975E0,-1.618135071E-1,2.918181610E0,3.934000848E0
3.124984921E1,-4.101171570E0,-5.792953491E-1,2.365381165E0,4.769719006E0
3.125987221E1,-5.445825348E0,-7.029382324E-1,1.700014801E0,5.748146327E0
3.126989421E1,-5.895041199E0,-6.472540283E-1,5.517526245E-1,5.956079203E0
3.127991721E1,-5.987249451E0,-5.319937134E-1,-4.796026611E-1,6.029941294E0
3.128994021E1,-5.283562775E0,1.826202393E-2,-1.407523041E0,5.467859746E0
3.129996321E1,-4.340972900E0,4.993615723E-1,-2.138453064E0,4.864811323E0
3.130998521E1,-4.008065186E0,1.222358093E0,-2.461780701E0,4.859949594E0
3.132000821E1,-3.804638214E0,1.763333130E0,-2.855162659E0,5.073122261E0
3.133003121E1,-3.228935394E0,2.014660492E0,-3.232827301E0,4.993601209E0
3.134005421E1,-2.575394440E0,2.392474823E0,-3.210823059E0,4.760879857E0
3.135007621E1,-2.117796021E0,2.777324524E0,-2.860102386E0,4.514285897E0
3.136009921E1,-1.607656860E0,2.872526550E0,-2.655328217E0,4.229271486E0
